timestamp_ms,handedness,lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
1082,Left,0.6377196907997131,1.1531161069869995,-2.5869971409520076e-07,0.6414710283279419,1.0417377948760986,0.00978670734912157,0.6127819418907166,0.9406388998031616,0.010073689743876457,0.570392906665802,0.8797445893287659,0.008414377458393574,0.5264229774475098,0.8742693662643433,0.007030576933175325,0.5897806882858276,0.8747556209564209,-0.010859297588467598,0.5118919610977173,0.7997690439224243,-0.02092200145125389,0.4953402280807495,0.8328474760055542,-0.021185850724577904,0.5055417418479919,0.8659352660179138,-0.018244018778204918,0.5590369701385498,0.9211537837982178,-0.019939500838518143,0.4793778955936432,0.8446194529533386,-0.027604782953858376,0.476205974817276,0.888196587562561,-0.02069038338959217,0.4952651262283325,0.9247644543647766,-0.013153321109712124,0.5325843095779419,0.985907793045044,-0.027451857924461365,0.46176671981811523,0.9141803979873657,-0.03193943575024605,0.4667791724205017,0.9593006372451782,-0.018456248566508293,0.48685866594314575,0.9939956068992615,-0.007922214455902576,0.5136525630950928,1.0586519241333008,-0.03378879278898239,0.46611806750297546,1.0093283653259277,-0.03522080183029175,0.4709590673446655,1.036981225013733,-0.02353704907000065,0.4870539903640747,1.06211256980896,-0.012947594746947289
1134,Left,0.6395963430404663,1.1661463975906372,-2.807250041314546e-07,0.6440503597259521,1.0507843494415283,0.009796819649636745,0.6155471801757812,0.9469985365867615,0.010861015878617764,0.5745573043823242,0.8837175369262695,0.00983857735991478,0.5312504768371582,0.8761486411094666,0.008915694430470467,0.5900387167930603,0.8777508735656738,-0.007138809654861689,0.5125216245651245,0.8024898171424866,-0.01733331009745598,0.49873051047325134,0.8402324318885803,-0.019031763076782227,0.5118968486785889,0.8760173916816711,-0.016997288912534714,0.5587942600250244,0.9242739677429199,-0.015581856481730938,0.48070281744003296,0.848595917224884,-0.022758591920137405,0.47877246141433716,0.8951976299285889,-0.01744666136801243,0.498950719833374,0.9322277307510376,-0.011100351810455322,0.532726526260376,0.988446831703186,-0.02272189036011696,0.46215566992759705,0.9175469875335693,-0.027510175481438637,0.4645940363407135,0.9616666436195374,-0.016721472144126892,0.48329856991767883,0.9956546425819397,-0.007847271859645844,0.5144587159156799,1.0606768131256104,-0.02853987365961075,0.4653925895690918,1.012345314025879,-0.030222758650779724,0.4687649607658386,1.0389949083328247,-0.019833620637655258,0.48456820845603943,1.0634790658950806,-0.010010853409767151
1182,Left,0.6459510922431946,1.1684434413909912,-3.0543003504135413e-07,0.6476732492446899,1.0514843463897705,0.012446748092770576,0.6191329956054688,0.9476569294929504,0.013658498413860798,0.5791319012641907,0.886278510093689,0.011837664060294628,0.5355134606361389,0.8782546520233154,0.009702693670988083,0.5949134230613708,0.8748763203620911,-0.005030214786529541,0.517243504524231,0.8005689978599548,-0.01583201438188553,0.498881459236145,0.834070086479187,-0.017974363639950752,0.5080013871192932,0.8688641786575317,-0.016254933550953865,0.5656670928001404,0.921608030796051,-0.01580912619829178,0.485995888710022,0.8499450087547302,-0.023438431322574615,0.4807581901550293,0.8963748812675476,-0.018057506531476974,0.49909383058547974,0.9324647188186646,-0.012083311565220356,0.5400930643081665,0.9866394400596619,-0.025338735431432724,0.46747666597366333,0.9174935221672058,-0.030260728672146797,0.46659573912620544,0.9626343250274658,-0.018771149218082428,0.48346567153930664,0.9966535568237305,-0.009837614372372627,0.5207299590110779,1.059341549873352,-0.033419169485569,0.46576228737831116,1.0081150531768799,-0.03425879031419754,0.46710628271102905,1.035534143447876,-0.022556934505701065,0.4827101230621338,1.0607717037200928,-0.012204105034470558
1238,Left,0.6385596990585327,1.1843833923339844,-3.874357616950874e-07,0.6461355686187744,1.063903570175171,0.018019555136561394,0.6227763295173645,0.9555553197860718,0.0214550718665123,0.5842857360839844,0.8877459764480591,0.020984433591365814,0.5424783825874329,0.8730491399765015,0.020464416593313217,0.6062920093536377,0.8690534234046936,0.0012062560999765992,0.5313191413879395,0.7895355224609375,-0.00524929678067565,0.5081343054771423,0.8165467977523804,-0.0035372148267924786,0.5118786096572876,0.8526164293289185,0.0005334540037438273,0.5790996551513672,0.9088514447212219,-0.011059888638556004,0.4964944124221802,0.8429038524627686,-0.014904133044183254,0.48704785108566284,0.8909683227539062,-0.0071259490214288235,0.5016498565673828,0.9286242127418518,-0.0001454635348636657,0.5512396693229675,0.9678471088409424,-0.021549103781580925,0.47653666138648987,0.9112048149108887,-0.021265137940645218,0.473383367061615,0.9584037661552429,-0.008033839985728264,0.4881969094276428,0.9932031035423279,0.0005183623870834708,0.5273657441139221,1.0363613367080688,-0.030455859377980232,0.4702015519142151,0.9927809238433838,-0.026788879185914993,0.4689770042896271,1.0232503414154053,-0.014078141190111637,0.48339664936065674,1.0503654479980469,-0.003942061681300402
1281,Left,0.638566792011261,1.1742095947265625,-4.5374386559160484e-07,0.6468174457550049,1.0594109296798706,0.013963170349597931,0.6302744746208191,0.945000410079956,0.013581114821135998,0.5973838567733765,0.8720672726631165,0.009359240531921387,0.557489275932312,0.8533145785331726,0.005197405815124512,0.6174551844596863,0.8532941341400146,-0.0052323369309306145,0.5421108603477478,0.7769004106521606,-0.01535094529390335,0.5204110145568848,0.8116369247436523,-0.015968888998031616,0.5253403186798096,0.8475188612937927,-0.014135888777673244,0.5935133695602417,0.8897038698196411,-0.018358390778303146,0.507357656955719,0.8331505060195923,-0.025359001010656357,0.49986231327056885,0.8830510973930359,-0.018602801486849785,0.5167743563652039,0.9146676063537598,-0.013595491647720337,0.5663934350013733,0.9427748322486877,-0.03024730645120144,0.4890712797641754,0.8990607857704163,-0.03416978567838669,0.4893926680088043,0.9475923180580139,-0.021186640486121178,0.5071108341217041,0.9771372079849243,-0.01349253486841917,0.5406960248947144,1.0038807392120361,-0.04111916571855545,0.48029208183288574,0.9661415815353394,-0.04310483857989311,0.4826171398162842,1.0021833181381226,-0.03182003274559975,0.4995705187320709,1.0300796031951904,-0.0226687490940094
1324,Left,0.6541441082954407,1.1525027751922607,-4.639197754841007e-07,0.6570736169815063,1.0425158739089966,0.01195572130382061,0.6363179087638855,0.9305814504623413,0.010308617725968361,0.6007822155952454,0.8602872490882874,0.005050502251833677,0.5597385764122009,0.8425761461257935,-0.00017888531147036701,0.6249222755432129,0.8386555314064026,-0.00511857820674777,0.5485648512840271,0.7703617215156555,-0.015017001889646053,0.5284389853477478,0.8104792833328247,-0.015871264040470123,0.534735381603241,0.8481384515762329,-0.014709130860865116,0.6040784120559692,0.8767687082290649,-0.018084580078721046,0.5145635008811951,0.8229587078094482,-0.026022478938102722,0.5084835290908813,0.8745101094245911,-0.019773194566369057,0.5267371535301208,0.9058836102485657,-0.015344939194619656,0.579981803894043,0.9301515817642212,-0.03018219769001007,0.49797821044921875,0.8860772848129272,-0.03655992075800896,0.4991464912891388,0.9359130263328552,-0.02415524050593376,0.517930269241333,0.9629272222518921,-0.01661873236298561,0.5565168857574463,0.9908568859100342,-0.041308414191007614,0.4911496639251709,0.9513988494873047,-0.04644428938627243,0.49443620443344116,0.9894510507583618,-0.036279890686273575,0.5122048258781433,1.0154184103012085,-0.02776206284761429
1361,Left,0.6604534387588501,1.1353814601898193,-4.791155561179039e-07,0.6599143147468567,1.0244823694229126,0.010893707163631916,0.6369464993476868,0.9159112572669983,0.007623002398759127,0.5990898609161377,0.84980708360672,0.0010209284955635667,0.5589075684547424,0.8338400721549988,-0.005635354667901993,0.6299686431884766,0.8263468742370605,-0.010067368857562542,0.550239622592926,0.7639748454093933,-0.02093866467475891,0.5335866212844849,0.8078204393386841,-0.02185976505279541,0.5434054732322693,0.8428149223327637,-0.02080981247127056,0.6141843795776367,0.8680486083030701,-0.023033229634165764,0.5239701867103577,0.8176112771034241,-0.031614381819963455,0.5207210779190063,0.8667802810668945,-0.02541474439203739,0.5403448343276978,0.8957780003547668,-0.021365679800510406,0.5945559144020081,0.924674391746521,-0.034882090985774994,0.509984016418457,0.8785873055458069,-0.04214280843734741,0.5134118795394897,0.9251435995101929,-0.030003439635038376,0.5340677499771118,0.9518275260925293,-0.02260102890431881,0.574118971824646,0.9874364137649536,-0.045730821788311005,0.504945695400238,0.9464717507362366,-0.052735306322574615,0.5087952017784119,0.979337215423584,-0.043874260038137436,0.5274368524551392,1.0047086477279663,-0.03611782193183899
1401,Left,0.6820580959320068,1.112654685974121,-4.7639073841310164e-07,0.6737862825393677,1.0001475811004639,0.009874507784843445,0.6401897668838501,0.8944307565689087,0.0072927395813167095,0.5962180495262146,0.8360679149627686,0.0011083934223279357,0.5559748411178589,0.8225774765014648,-0.004728774540126324,0.6355890035629272,0.8109560012817383,-0.004671234171837568,0.5551719665527344,0.756026029586792,-0.01674933359026909,0.5383433103561401,0.804387629032135,-0.0203360915184021,0.5485050678253174,0.838868260383606,-0.02120066247880459,0.6226639151573181,0.8542750477790833,-0.01720067672431469,0.5349016189575195,0.8128148317337036,-0.02657458931207657,0.5303947925567627,0.8622523546218872,-0.022774051874876022,0.5487913489341736,0.8886616230010986,-0.02047908864915371,0.606607973575592,0.9116868376731873,-0.029277756810188293,0.5266181826591492,0.873117208480835,-0.03857595473527908,0.5290414094924927,0.9189766645431519,-0.02883874624967575,0.5485407710075378,0.9433014392852783,-0.022613374516367912,0.5898457765579224,0.9743914604187012,-0.04045828804373741,0.5244894623756409,0.9394287467002869,-0.049136675894260406,0.5278111100196838,0.9740548133850098,-0.04152093082666397,0.5448254346847534,1.0001353025436401,-0.03447045758366585
1449,Left,0.7098547220230103,1.1300067901611328,-3.996174200437963e-07,0.6541853547096252,1.057368278503418,0.011379169300198555,0.6202883124351501,0.9690988063812256,0.01065091509371996,0.5926426649093628,0.9045369625091553,0.005176466889679432,0.5686646103858948,0.8687392473220825,-0.0002238586312159896,0.6687720417976379,0.8106248378753662,0.013518094085156918,0.6049962043762207,0.7547451853752136,0.0021739203948527575,0.5610448122024536,0.7650569081306458,-0.01060125045478344,0.5360087156295776,0.7899556756019592,-0.0183474812656641,0.6722289323806763,0.8253253102302551,-0.00022147742856759578,0.6055887341499329,0.7599368691444397,-0.004930833820253611,0.5632602572441101,0.7699136137962341,-0.01346641592681408,0.534763753414154,0.8019548058509827,-0.02059822902083397,0.6671705842018127,0.86549311876297,-0.014578938484191895,0.6020503044128418,0.8083639740943909,-0.01900559850037098,0.5598373413085938,0.8150782585144043,-0.023432215675711632,0.5310845375061035,0.8412817716598511,-0.027976268902420998,0.6534101366996765,0.9268179535865784,-0.028289664536714554,0.6008054614067078,0.8952265977859497,-0.031773410737514496,0.5729932188987732,0.9026070237159729,-0.03097556158900261,0.5526492595672607,0.9234364032745361,-0.030215496197342873
1481,Left,0.7418873906135559,1.065846562385559,-4.199083036837692e-07,0.7013123035430908,0.9825659990310669,0.007603534962981939,0.6661303043365479,0.899646520614624,0.0041215065866708755,0.6337249279022217,0.837899923324585,-0.003946635406464338,0.6047006249427795,0.8034179210662842,-0.011500620283186436,0.7126294374465942,0.77321457862854,0.007174029015004635,0.6443862318992615,0.7074992060661316,-0.0141134113073349,0.5972175598144531,0.7232738733291626,-0.03192531690001488,0.5699693560600281,0.7608082890510559,-0.040212810039520264,0.7062559127807617,0.7834417819976807,-0.0036071443464607,0.6330651640892029,0.7224775552749634,-0.017262598499655724,0.5906416177749634,0.7517862319946289,-0.027345383539795876,0.5678290128707886,0.7989237904548645,-0.033236660063266754,0.6923273205757141,0.8114296197891235,-0.01558508537709713,0.6260703206062317,0.7669190168380737,-0.02597239427268505,0.5885835886001587,0.8014557957649231,-0.029474979266524315,0.5683719515800476,0.8484200239181519,-0.031161414459347725,0.6743252873420715,0.8548069000244141,-0.02724006399512291,0.6268743276596069,0.8349129557609558,-0.03347261995077133,0.6018586158752441,0.8598145842552185,-0.03232923895120621,0.5861123204231262,0.8921444416046143,-0.029613083228468895
1531,Left,0.7742131948471069,1.0241010189056396,-6.670897505500761e-07,0.715576708316803,0.9373610019683838,0.014021370559930801,0.6785754561424255,0.8449130058288574,0.01922626607120037,0.6589109301567078,0.783017098903656,0.018956301733851433,0.648085355758667,0.7471555471420288,0.01828807406127453,0.7290251851081848,0.7312557101249695,0.019269298762083054,0.6750511527061462,0.6844457387924194,0.008812953718006611,0.6407360434532166,0.718169093132019,-0.0019996720366179943,0.6217082738876343,0.7634849548339844,-0.006297437474131584,0.744242250919342,0.7297254800796509,0.008624349720776081,0.6842777132987976,0.7000041007995605,0.0013953374000266194,0.6474626660346985,0.7496898174285889,-0.009234541095793247,0.6270571351051331,0.8091874122619629,-0.014555739238858223,0.7552059888839722,0.7448221445083618,-0.0019095327006652951,0.6952149868011475,0.7245708703994751,-0.008374519646167755,0.6596167087554932,0.775040864944458,-0.01501399278640747,0.6406700015068054,0.832927942276001,-0.017556872218847275,0.7629570960998535,0.7751033902168274,-0.011001292616128922,0.7106521725654602,0.7618564963340759,-0.01284002885222435,0.6823516488075256,0.7930967807769775,-0.010512789711356163,0.6641406416893005,0.8322556614875793,-0.006384050939232111
1564,Left,0.7969925999641418,0.9809162616729736,-4.917514502267295e-07,0.7401646375656128,0.9023127555847168,0.003940214868634939,0.7048324942588806,0.8201257586479187,0.0017931517213582993,0.6863620281219482,0.74989253282547,-0.007086176425218582,0.6775633096694946,0.6939377784729004,-0.015273252502083778,0.7432860136032104,0.7216957807540894,0.020920922979712486,0.7158321738243103,0.6497941017150879,-0.0024510349612683058,0.686988115310669,0.657691478729248,-0.023023108020424843,0.6651525497436523,0.6869201064109802,-0.0332113541662693,0.7716301679611206,0.7129819989204407,0.00937171746045351,0.7370592355728149,0.6538636684417725,-0.012651684693992138,0.7095688581466675,0.6841298341751099,-0.029838629066944122,0.6913055777549744,0.7291748523712158,-0.03717740625143051,0.80244380235672,0.7145600914955139,-0.005309081170707941,0.7683391571044922,0.6670408844947815,-0.025466352701187134,0.7391216158866882,0.6981154680252075,-0.03227994963526726,0.7186678647994995,0.7453795671463013,-0.031155554577708244,0.8377051949501038,0.7278031706809998,-0.020232172682881355,0.8121201395988464,0.6778172254562378,-0.03162568062543869,0.7856815457344055,0.6832954287528992,-0.03143904358148575,0.7631040811538696,0.7059047222137451,-0.02727987803518772
